ID	parentID	status	scientificName	authorship	rank	link
4355	795	accepted	Microcebus myoxinus	Peters, 1852	species	https://www.speciesplus.net/species#/taxon_concepts/4355/legal
4373	1326	accepted	Achatinella phaeozona	Gulick, 1856	species	https://www.speciesplus.net/species#/taxon_concepts/4373/legal
4390	xTH	accepted	Sauromalus varius	Dickerson, 1919	species	https://www.speciesplus.net/species#/taxon_concepts/4390/legal
4391	x33B	accepted	Lontra longicaudis	(Olfers, 1818)	species	https://www.speciesplus.net/species#/taxon_concepts/4391/legal
4392	1005	accepted	Nomascus annamensis	Van Ngoc Thinh, Mootnick, Vu Ngoc Thanh, Nadler & Roos, 2010	species	https://www.speciesplus.net/species#/taxon_concepts/4392/legal
4404	2047	accepted	Conolophus subcristatus	(Gray, 1831)	species	https://www.speciesplus.net/species#/taxon_concepts/4404/legal
4416	xYK	accepted	Priodontes maximus	(Kerr, 1792)	species	https://www.speciesplus.net/species#/taxon_concepts/4416/legal
44177	x8B	accepted	Sclerocactus brevispinus		species	https://www.speciesplus.net/species#/taxon_concepts/44177/legal
4425	xB8	accepted	Bubalus depressicornis	(C. H. Smith, 1827)	species	https://www.speciesplus.net/species#/taxon_concepts/4425/legal
4427	xFK	accepted	Leopardus wiedii	(Schinz, 1821)	species	https://www.speciesplus.net/species#/taxon_concepts/4427/legal
4430	2002	accepted	Eulemur sanfordi	(Archbold, 1932)	species	https://www.speciesplus.net/species#/taxon_concepts/4430/legal
44303	x32R	accepted	Mexipedium xerophyticum	(Soto Arenas, Salazar & Hágsater) V.A.Albert & M.W.Chase, 1992	species	https://www.speciesplus.net/species#/taxon_concepts/44303/legal
4434	xG	accepted	Gyps rueppellii	(A. E. Brehm, 1852)	species	https://www.speciesplus.net/species#/taxon_concepts/4434/legal
4442	x3BK	accepted	Canis lupus	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/4442/legal
4455	2239	accepted	Lepilemur ankaranensis	Rumpler & Albignac, 1975	species	https://www.speciesplus.net/species#/taxon_concepts/4455/legal
4464	x3C8	accepted	Addax nasomaculatus	(de Blainville, 1816)	species	https://www.speciesplus.net/species#/taxon_concepts/4464/legal
4494	xNS	accepted	Vultur gryphus	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/4494/legal
45112	13629	accepted	Ariocarpus trigonus	(Weber) Schumann	species	https://www.speciesplus.net/species#/taxon_concepts/45112/legal
4515	2047	accepted	Conolophus pallidus	Heller, 1903	species	https://www.speciesplus.net/species#/taxon_concepts/4515/legal
4520	xDD	accepted	Amazona pretrei	(Temminck, 1830)	species	https://www.speciesplus.net/species#/taxon_concepts/4520/legal
4521	1708	accepted	Loxodonta africana	(Blumenbach, 1797)	species	https://www.speciesplus.net/species#/taxon_concepts/4521/legal
4533	1005	accepted	Nomascus concolor	(Harlan, 1826)	species	https://www.speciesplus.net/species#/taxon_concepts/4533/legal
4547	x3R	accepted	Rucervus eldii	(McClelland, 1842)	species	https://www.speciesplus.net/species#/taxon_concepts/4547/legal
4548	xMC	accepted	Trichechus manatus	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/4548/legal
45512	xSD	accepted	Dypsis decipiens	(Becc.) Beentje & J. Dransf.	species	https://www.speciesplus.net/species#/taxon_concepts/45512/legal
4552	970	accepted	Natator depressus	(Garman, 1880)	species	https://www.speciesplus.net/species#/taxon_concepts/4552/legal
4564	xGZ	accepted	Lampsilis satur	(I. Lea, 1852)	species	https://www.speciesplus.net/species#/taxon_concepts/4564/legal
458	xQ	accepted	Hylobatidae	Gray, 1871	family	https://www.speciesplus.net/species#/taxon_concepts/458/legal
4586	2545	accepted	Cyclura carinata	Harlan, 1824	species	https://www.speciesplus.net/species#/taxon_concepts/4586/legal
4590	xLX	accepted	Incilius periglenes	(Savage, 1967)	species	https://www.speciesplus.net/species#/taxon_concepts/4590/legal
4599	xRF	accepted	Guarouba guarouba	(Gmelin, 1788)	species	https://www.speciesplus.net/species#/taxon_concepts/4599/legal
46037	x8B	accepted	Sclerocactus cloverae	Heil & Porter	species	https://www.speciesplus.net/species#/taxon_concepts/46037/legal
4605	xQD	accepted	Cotinga maculata	(Müller, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/4605/legal
4609	2530	accepted	Cheirogaleus medius	É. Geoffroy, 1812	species	https://www.speciesplus.net/species#/taxon_concepts/4609/legal
4614	x38C	accepted	Pycnonotus zeylanicus	(Gmelin, 1789)	species	https://www.speciesplus.net/species#/taxon_concepts/4614/legal
4626	xDJ	accepted	Varanus bengalensis	(Daudin, 1802)	species	https://www.speciesplus.net/species#/taxon_concepts/4626/legal
4634	xDJ	accepted	Varanus flavescens	(Hardwicke & Gray, 1827)	species	https://www.speciesplus.net/species#/taxon_concepts/4634/legal
4643	x3CG	accepted	Pleurobema plenum	(I. Lea, 1840)	species	https://www.speciesplus.net/species#/taxon_concepts/4643/legal
4645	xTK	accepted	Caracal caracal	(Schreber, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/4645/legal
4647	x35B	accepted	Tragopan caboti	(Gould, 1857)	species	https://www.speciesplus.net/species#/taxon_concepts/4647/legal
4650	x6N	accepted	Ara macao	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/4650/legal
4667	xVS	accepted	Tinamus solitarius	(Vieillot, 1819)	species	https://www.speciesplus.net/species#/taxon_concepts/4667/legal
4687	x4V	accepted	Casarea dussumieri	(Schlegel, 1837)	species	https://www.speciesplus.net/species#/taxon_concepts/4687/legal
4697	x36M	accepted	Houbaropsis bengalensis	(Gmelin, 1789)	species	https://www.speciesplus.net/species#/taxon_concepts/4697/legal
4740	xGL	accepted	Cacatua haematuropygia	(Müller, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/4740/legal
4741	1326	accepted	Achatinella curta	Newcomb, 1853	species	https://www.speciesplus.net/species#/taxon_concepts/4741/legal
4754	x37G	accepted	Piliocolobus kirkii	(Gray, 1868)	species	https://www.speciesplus.net/species#/taxon_concepts/4754/legal
4768	x329	accepted	Aceros nipalensis	(Hodgson, 1829)	species	https://www.speciesplus.net/species#/taxon_concepts/4768/legal
4788	2522	accepted	Leontopithecus chrysomelas	(Kuhl, 1820)	species	https://www.speciesplus.net/species#/taxon_concepts/4788/legal
4814	xWK	accepted	Ovis vignei	Blyth, 1841	species	https://www.speciesplus.net/species#/taxon_concepts/4814/legal
48183	12962	accepted	Paphiopedilum burbidgei	(Reichb.f.) Pfitzer	species	https://www.speciesplus.net/species#/taxon_concepts/48183/legal
4824	xV2	accepted	Sanzinia madagascariensis	(Duméril & Bibron, 1844)	species	https://www.speciesplus.net/species#/taxon_concepts/4824/legal
4833	x9W	accepted	Pezoporus wallicus	Kerr, 1792	species	https://www.speciesplus.net/species#/taxon_concepts/4833/legal
484	x97	accepted	Pristidae	Bonaparte, 1835	family	https://www.speciesplus.net/species#/taxon_concepts/484/legal
4844	xV	accepted	Semnopithecus ajax	(Pocock, 1928)	species	https://www.speciesplus.net/species#/taxon_concepts/4844/legal
48568	12962	accepted	Paphiopedilum praestans	(Rchb.f.) Pfitzer, 1894	species	https://www.speciesplus.net/species#/taxon_concepts/48568/legal
4881	2530	accepted	Cheirogaleus crossleyi	A. Grandidier, 1870	species	https://www.speciesplus.net/species#/taxon_concepts/4881/legal
4889	xLQ	accepted	Axis calamianensis	(Heude, 1888)	species	https://www.speciesplus.net/species#/taxon_concepts/4889/legal
4962	2686	accepted	Sotalia fluviatilis	(Gervais & Deville, 1853)	species	https://www.speciesplus.net/species#/taxon_concepts/4962/legal
4964	1326	accepted	Achatinella bellula	Smith, 1873	species	https://www.speciesplus.net/species#/taxon_concepts/4964/legal
4979	2683	accepted	Hyperoodon ampullatus	(Forster, 1770)	species	https://www.speciesplus.net/species#/taxon_concepts/4979/legal
4989	923	accepted	Eubalaena japonica	(Lacépède, 1818)	species	https://www.speciesplus.net/species#/taxon_concepts/4989/legal
4996	xMT	accepted	Oreonax flavicauda	(Humboldt, 1812)	species	https://www.speciesplus.net/species#/taxon_concepts/4996/legal
4999	x9C	accepted	Saguinus oedipus	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/4999/legal
5002	1511	accepted	Anodorhynchus glaucus	(Vieillot, 1816)	species	https://www.speciesplus.net/species#/taxon_concepts/5002/legal
5003	x38T	accepted	Neurergus kaiseri	Schmidt, 1952	species	https://www.speciesplus.net/species#/taxon_concepts/5003/legal
5004	2321	accepted	Lepidochelys kempii	(Garman, 1880)	species	https://www.speciesplus.net/species#/taxon_concepts/5004/legal
5034	x4G	accepted	Manis javanica	Desmarest, 1822	species	https://www.speciesplus.net/species#/taxon_concepts/5034/legal
50438	x8B	accepted	Sclerocactus wetlandicus	Hochstaetter	species	https://www.speciesplus.net/species#/taxon_concepts/50438/legal
5056	xVZ	accepted	Ninox natalis	Lister, 1889	species	https://www.speciesplus.net/species#/taxon_concepts/5056/legal
5062	xPH	accepted	Antilocapra americana	(Ord, 1815)	species	https://www.speciesplus.net/species#/taxon_concepts/5062/legal
5077	1747	accepted	Hapalemur alaotrensis	Rumpler, 1975	species	https://www.speciesplus.net/species#/taxon_concepts/5077/legal
5080	xD6	accepted	Cyanoramphus cookii	(G. R. Gray, 1859)	species	https://www.speciesplus.net/species#/taxon_concepts/5080/legal
5089	2002	accepted	Eulemur collaris	(É. Geoffroy, 1812)	species	https://www.speciesplus.net/species#/taxon_concepts/5089/legal
5093	1718	accepted	Pygathrix nigripes	(Milne-Edwards, 1871)	species	https://www.speciesplus.net/species#/taxon_concepts/5093/legal
5098	x4G	accepted	Manis culionensis	Elera, 1895	species	https://www.speciesplus.net/species#/taxon_concepts/5098/legal
5103	2546	accepted	Rhinoceros unicornis	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5103/legal
5126	x7M	accepted	Ciconia boyciana	Swinhoe, 1873	species	https://www.speciesplus.net/species#/taxon_concepts/5126/legal
5138	xP5	accepted	Eschrichtius robustus	(Lilljeborg, 1861)	species	https://www.speciesplus.net/species#/taxon_concepts/5138/legal
5141	xSS	accepted	Numenius borealis	(Forster, 1772)	species	https://www.speciesplus.net/species#/taxon_concepts/5141/legal
5152	997	accepted	Acrantophis madagascariensis	(Duméril & Bibron, 1844)	species	https://www.speciesplus.net/species#/taxon_concepts/5152/legal
5156	xDD	accepted	Amazona arausiaca	(Müller, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/5156/legal
51804	x37Q	accepted	Anacampseros quinaria	E.Mey. ex Fenzl	species	https://www.speciesplus.net/species#/taxon_concepts/51804/legal
5186	x34H	accepted	Pangasianodon gigas	Chevey, 1931	species	https://www.speciesplus.net/species#/taxon_concepts/5186/legal
5189	x8S	accepted	Batagur affinis	(Cantor, 1847)	species	https://www.speciesplus.net/species#/taxon_concepts/5189/legal
52169	12962	accepted	Paphiopedilum affine	De Wild., 1906	species	https://www.speciesplus.net/species#/taxon_concepts/52169/legal
5225	2002	accepted	Eulemur rufus	(Audebert, 1799)	species	https://www.speciesplus.net/species#/taxon_concepts/5225/legal
5226	xNV	accepted	Cercocebus galeritus	Peters, 1879	species	https://www.speciesplus.net/species#/taxon_concepts/5226/legal
5227	xHR	accepted	Sminthopsis psammophila	Spencer, 1895	species	https://www.speciesplus.net/species#/taxon_concepts/5227/legal
52424	13147	accepted	Ceratozamia brevifrons	Miq.	species	https://www.speciesplus.net/species#/taxon_concepts/52424/legal
5245	1286	accepted	Sousa teuszii	(Kükenthal, 1892)	species	https://www.speciesplus.net/species#/taxon_concepts/5245/legal
5248	795	accepted	Microcebus tavaratra	Rasoloarison, Goodman & Ganzhorn, 2000	species	https://www.speciesplus.net/species#/taxon_concepts/5248/legal
52536	xCH	accepted	Cattleya lobata	Lindl., 1848	species	https://www.speciesplus.net/species#/taxon_concepts/52536/legal
5306	x9T	accepted	Crocodylus cataphractus	Cuvier, 1825	species	https://www.speciesplus.net/species#/taxon_concepts/5306/legal
531	x4J	accepted	Platysternidae		family	https://www.speciesplus.net/species#/taxon_concepts/531/legal
5328	1956	accepted	Nectophrynoides viviparus	(Tornier, 1905)	species	https://www.speciesplus.net/species#/taxon_concepts/5328/legal
5335	xS2	accepted	Podilymbus gigas	Griscom, 1929	species	https://www.speciesplus.net/species#/taxon_concepts/5335/legal
5340	2063	accepted	Symphalangus syndactylus	(Raffles, 1821)	species	https://www.speciesplus.net/species#/taxon_concepts/5340/legal
535	xQ	accepted	Indriidae	Burnett, 1828	family	https://www.speciesplus.net/species#/taxon_concepts/535/legal
5369	1956	accepted	Nectophrynoides wendyae	Clarke, 1988	species	https://www.speciesplus.net/species#/taxon_concepts/5369/legal
5373	x4G	accepted	Manis pentadactyla	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5373/legal
5390	xB4	accepted	Caiman latirostris	(Daudin, 1802)	species	https://www.speciesplus.net/species#/taxon_concepts/5390/legal
5399	2239	accepted	Lepilemur edwardsi	(Forbes, 1894)	species	https://www.speciesplus.net/species#/taxon_concepts/5399/legal
5408	x33D	accepted	Rheinardia ocellata	(Elliot, 1871)	species	https://www.speciesplus.net/species#/taxon_concepts/5408/legal
5411	x32C	accepted	Plethobasus cooperianus	(I. Lea, 1834)	species	https://www.speciesplus.net/species#/taxon_concepts/5411/legal
5454	1005	accepted	Nomascus siki	Delacour, 1951	species	https://www.speciesplus.net/species#/taxon_concepts/5454/legal
54740	1956	accepted	Nectophrynoides frontierei	Menegon, Salvidio & Loader, 2004	species	https://www.speciesplus.net/species#/taxon_concepts/54740/legal
54741	1956	accepted	Nectophrynoides laevis	Menegon, Salvidio & Loader, 2004	species	https://www.speciesplus.net/species#/taxon_concepts/54741/legal
54742	1956	accepted	Nectophrynoides laticeps	Channing, Menegon, Salvidio & Akker, 2005	species	https://www.speciesplus.net/species#/taxon_concepts/54742/legal
54743	1956	accepted	Nectophrynoides paulae	Menegon, Salvidio, Ngalason & Loader, 2007	species	https://www.speciesplus.net/species#/taxon_concepts/54743/legal
54744	1956	accepted	Nectophrynoides poyntoni	Menegon, Salvidio & Loader, 2004	species	https://www.speciesplus.net/species#/taxon_concepts/54744/legal
54745	1956	accepted	Nectophrynoides pseudotornieri	Menegon, Salvidio & Loader, 2004	species	https://www.speciesplus.net/species#/taxon_concepts/54745/legal
54747	1956	accepted	Nectophrynoides vestergaardi	Menegon, Salvidio & Loader, 2004	species	https://www.speciesplus.net/species#/taxon_concepts/54747/legal
5490	2002	accepted	Eulemur fulvus	(É. Geoffroy, 1796)	species	https://www.speciesplus.net/species#/taxon_concepts/5490/legal
5511	xDD	accepted	Amazona finschi	(Sclater, 1864)	species	https://www.speciesplus.net/species#/taxon_concepts/5511/legal
5515	1371	accepted	Propithecus edwardsi	Grandidier, 1871	species	https://www.speciesplus.net/species#/taxon_concepts/5515/legal
5526	x32W	accepted	Dromus dromas	(I. Lea, 1834)	species	https://www.speciesplus.net/species#/taxon_concepts/5526/legal
5527	x38P	accepted	Buceros bicornis	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5527/legal
5553	2546	accepted	Rhinoceros sondaicus	Desmarest, 1822	species	https://www.speciesplus.net/species#/taxon_concepts/5553/legal
557	xQ	accepted	Lemuridae	Gray, 1821	family	https://www.speciesplus.net/species#/taxon_concepts/557/legal
5570	x6N	accepted	Ara militaris	(Linnaeus, 1766)	species	https://www.speciesplus.net/species#/taxon_concepts/5570/legal
5578	1326	accepted	Achatinella spaldingi	Pilsbry & Cooke, 1914	species	https://www.speciesplus.net/species#/taxon_concepts/5578/legal
5579	1511	accepted	Anodorhynchus leari	Bonaparte, 1856	species	https://www.speciesplus.net/species#/taxon_concepts/5579/legal
5628	x4N	accepted	Malacochersus tornieri	(Siebenrock, 1903)	species	https://www.speciesplus.net/species#/taxon_concepts/5628/legal
5652	x3B9	accepted	Phocoena sinus	Norris & McFarland, 1958	species	https://www.speciesplus.net/species#/taxon_concepts/5652/legal
56608	xCH	accepted	Cattleya jongheana	(Rchb.f.) Van den Berg, 2008	species	https://www.speciesplus.net/species#/taxon_concepts/56608/legal
5663	xKF	accepted	Pitta kochi	Brüggemann, 1876	species	https://www.speciesplus.net/species#/taxon_concepts/5663/legal
5668	1171	accepted	Varecia variegata	(Kerr, 1792)	species	https://www.speciesplus.net/species#/taxon_concepts/5668/legal
568	x7Y	accepted	Tapiridae	Gray, 1821	family	https://www.speciesplus.net/species#/taxon_concepts/568/legal
5690	xZB	accepted	Elephas maximus	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5690/legal
5716	x33B	accepted	Lontra provocax	(Thomas, 1908)	species	https://www.speciesplus.net/species#/taxon_concepts/5716/legal
5739	875	accepted	Phaner pallescens	Groves & Tattersall, 1991	species	https://www.speciesplus.net/species#/taxon_concepts/5739/legal
5740	814	accepted	Bettongia tropica	Wakefield, 1967	species	https://www.speciesplus.net/species#/taxon_concepts/5740/legal
5748	xH3	accepted	Quadrula intermedia	(Conrad, 1836)	species	https://www.speciesplus.net/species#/taxon_concepts/5748/legal
5749	2007	accepted	Lemur catta	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5749/legal
5769	xN2	accepted	Rhinoplax vigil	(J. R. Forster, 1781)	species	https://www.speciesplus.net/species#/taxon_concepts/5769/legal
5777	xY3	accepted	Acipenser brevirostrum	LeSueur, 1818	species	https://www.speciesplus.net/species#/taxon_concepts/5777/legal
5781	xCP	accepted	Pteropus ualanus	Peters, 1883	species	https://www.speciesplus.net/species#/taxon_concepts/5781/legal
5784	1056	accepted	Rhynchopsitta terrisi	Moore, 1947	species	https://www.speciesplus.net/species#/taxon_concepts/5784/legal
5852	865	accepted	Hylobates lar	(Linnaeus, 1771)	species	https://www.speciesplus.net/species#/taxon_concepts/5852/legal
5854	814	accepted	Bettongia gaimardi	(Desmarest, 1822)	species	https://www.speciesplus.net/species#/taxon_concepts/5854/legal
5859	xRT	accepted	Chiropotes albinasus	(I. Geoffroy & Deville, 1848)	species	https://www.speciesplus.net/species#/taxon_concepts/5859/legal
5863	xY7	accepted	Primolius couloni	(P. L. Sclater, 1876)	species	https://www.speciesplus.net/species#/taxon_concepts/5863/legal
5869	xGG	accepted	Ardeotis nigriceps	(Vigors, 1831)	species	https://www.speciesplus.net/species#/taxon_concepts/5869/legal
5871	1900	accepted	Dicerorhinus sumatrensis	(G. Fischer, 1814)	species	https://www.speciesplus.net/species#/taxon_concepts/5871/legal
5874	xNX	accepted	Bos gaurus	C. H. Smith, 1827	species	https://www.speciesplus.net/species#/taxon_concepts/5874/legal
5882	x8J	accepted	Brachyteles hypoxanthus	(Kuhl, 1820)	species	https://www.speciesplus.net/species#/taxon_concepts/5882/legal
5888	1326	accepted	Achatinella swiftii	Newcomb, 1853	species	https://www.speciesplus.net/species#/taxon_concepts/5888/legal
5895	xYC	accepted	Toxolasma cylindrella	(I. Lea, 1868)	species	https://www.speciesplus.net/species#/taxon_concepts/5895/legal
5919	1836	accepted	Rhinopithecus strykeri	Geissmann, Lwin, Aung, Aung, Aung, Hla, Grindley & Momberg, 2011	species	https://www.speciesplus.net/species#/taxon_concepts/5919/legal
5931	x9C	accepted	Saguinus bicolor	(Spix, 1823)	species	https://www.speciesplus.net/species#/taxon_concepts/5931/legal
5936	x5K	accepted	Alouatta palliata	(Gray, 1849)	species	https://www.speciesplus.net/species#/taxon_concepts/5936/legal
